task,model,privacy_mechanism,epsilon,delta,seed,metric,value
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,4,fpr_group_male,0.0380952380952381
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,4,group_size_female,132.0
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,4,group_size_male,136.0
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,4,mia_loss_threshold_auc,0.47926183916864273
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,4,mia_tpr_at_fpr_0.01,0.002336448598130841
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,4,achieved_epsilon,1.9979365212033011
smoker_with_charges_legacy,dpsgd,dpsgd,1.9979365212033011,1e-05,4,noise_multiplier,3.37890625
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,roc_auc,0.9881348698250108
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,pr_auc,0.9462309481077817
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,accuracy,0.9626865671641791
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,precision,0.8461538461538461
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,recall,1.0
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,f1,0.9166666666666666
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,macro_f1,0.9463141025641025
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,brier,0.029936576262116432
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,ece,0.04727287044546241
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,threshold,0.27252269480096625
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,demographic_parity_difference,0.030080213903743297
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,equalized_odds_difference,0.017460317460317454
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,tpr_group_female,1.0
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,tpr_group_male,1.0
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,fpr_group_female,0.05555555555555555
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,fpr_group_male,0.0380952380952381
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,group_size_female,132.0
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,group_size_male,136.0
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,mia_loss_threshold_auc,0.48214752754917
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,mia_tpr_at_fpr_0.01,0.002336448598130841
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,achieved_epsilon,5.996399562124039
smoker_with_charges_legacy,dpsgd,dpsgd,5.996399562124039,1e-05,4,noise_multiplier,1.483154296875
smoker_without_charges,dummy,none,inf,,0,roc_auc,0.5
smoker_without_charges,dummy,none,inf,,0,pr_auc,0.20522388059701493
smoker_without_charges,dummy,none,inf,,0,accuracy,0.20522388059701493
smoker_without_charges,dummy,none,inf,,0,precision,0.20522388059701493
smoker_without_charges,dummy,none,inf,,0,recall,1.0
smoker_without_charges,dummy,none,inf,,0,f1,0.34055727554179566
smoker_without_charges,dummy,none,inf,,0,macro_f1,0.17027863777089783
smoker_without_charges,dummy,none,inf,,0,brier,0.16310765507122435
smoker_without_charges,dummy,none,inf,,0,ece,0.000784628260566328
smoker_without_charges,dummy,none,inf,,0,threshold,0.204439
smoker_without_charges,dummy,none,inf,,0,demographic_parity_difference,0.0
smoker_without_charges,dummy,none,inf,,0,equalized_odds_difference,0.0
smoker_without_charges,dummy,none,inf,,0,tpr_group_female,1.0
smoker_without_charges,dummy,none,inf,,0,tpr_group_male,1.0
smoker_without_charges,dummy,none,inf,,0,fpr_group_female,1.0
smoker_without_charges,dummy,none,inf,,0,fpr_group_male,1.0
smoker_without_charges,dummy,none,inf,,0,group_size_female,128.0
smoker_without_charges,dummy,none,inf,,0,group_size_male,140.0
smoker_without_charges,logistic,none,inf,,0,roc_auc,0.5616730687153222
smoker_without_charges,logistic,none,inf,,0,pr_auc,0.26035258088687396
smoker_without_charges,logistic,none,inf,,0,accuracy,0.48507462686567165
smoker_without_charges,logistic,none,inf,,0,precision,0.23225806451612904
smoker_without_charges,logistic,none,inf,,0,recall,0.6545454545454545
smoker_without_charges,logistic,none,inf,,0,f1,0.34285714285714286
smoker_without_charges,logistic,none,inf,,0,macro_f1,0.45977212971078
smoker_without_charges,logistic,none,inf,,0,brier,0.16224823817833414
smoker_without_charges,logistic,none,inf,,0,ece,0.01775391737310001
smoker_without_charges,logistic,none,inf,,0,threshold,0.18414880904522613
smoker_without_charges,logistic,none,inf,,0,demographic_parity_difference,0.5986607142857143
smoker_without_charges,logistic,none,inf,,0,equalized_odds_difference,0.6050961029800741
smoker_without_charges,logistic,none,inf,,0,tpr_group_female,0.3181818181818182
smoker_without_charges,logistic,none,inf,,0,tpr_group_male,0.8787878787878788
smoker_without_charges,logistic,none,inf,,0,fpr_group_female,0.25471698113207547
smoker_without_charges,logistic,none,inf,,0,fpr_group_male,0.8598130841121495
smoker_without_charges,logistic,none,inf,,0,group_size_female,128.0
smoker_without_charges,logistic,none,inf,,0,group_size_male,140.0
smoker_without_charges,svm,none,inf,,0,roc_auc,0.42859581732821167
smoker_without_charges,svm,none,inf,,0,pr_auc,0.17912691471573594
smoker_without_charges,svm,none,inf,,0,accuracy,0.2537313432835821
smoker_without_charges,svm,none,inf,,0,precision,0.20164609053497942
smoker_without_charges,svm,none,inf,,0,recall,0.8909090909090909
smoker_without_charges,svm,none,inf,,0,f1,0.3288590604026846
smoker_without_charges,svm,none,inf,,0,macro_f1,0.24426146297445153
smoker_without_charges,svm,none,inf,,0,brier,0.16346614557372488
smoker_without_charges,svm,none,inf,,0,ece,0.010250227847806583
smoker_without_charges,svm,none,inf,,0,threshold,0.1961958592964824
smoker_without_charges,svm,none,inf,,0,demographic_parity_difference,0.043973214285714324
smoker_without_charges,svm,none,inf,,0,equalized_odds_difference,0.18181818181818177
smoker_without_charges,svm,none,inf,,0,tpr_group_female,1.0
smoker_without_charges,svm,none,inf,,0,tpr_group_male,0.8181818181818182
smoker_without_charges,svm,none,inf,,0,fpr_group_female,0.9150943396226415
smoker_without_charges,svm,none,inf,,0,fpr_group_male,0.9065420560747663
smoker_without_charges,svm,none,inf,,0,group_size_female,128.0
smoker_without_charges,svm,none,inf,,0,group_size_male,140.0
smoker_without_charges,gradient_boosting,none,inf,,0,roc_auc,0.5411865130174989
smoker_without_charges,gradient_boosting,none,inf,,0,pr_auc,0.23803460408568397
smoker_without_charges,gradient_boosting,none,inf,,0,accuracy,0.35074626865671643
smoker_without_charges,gradient_boosting,none,inf,,0,precision,0.22580645161290322
smoker_without_charges,gradient_boosting,none,inf,,0,recall,0.8909090909090909
smoker_without_charges,gradient_boosting,none,inf,,0,f1,0.3602941176470588
smoker_without_charges,gradient_boosting,none,inf,,0,macro_f1,0.35060160427807485
smoker_without_charges,gradient_boosting,none,inf,,0,brier,0.1971447190858845
smoker_without_charges,gradient_boosting,none,inf,,0,ece,0.14869074767998783
smoker_without_charges,gradient_boosting,none,inf,,0,threshold,0.03514696984924623
smoker_without_charges,gradient_boosting,none,inf,,0,demographic_parity_difference,0.0993303571428571
smoker_without_charges,gradient_boosting,none,inf,,0,equalized_odds_difference,0.10527243872332925
smoker_without_charges,gradient_boosting,none,inf,,0,tpr_group_female,0.8636363636363636
smoker_without_charges,gradient_boosting,none,inf,,0,tpr_group_male,0.9090909090909091
smoker_without_charges,gradient_boosting,none,inf,,0,fpr_group_female,0.7358490566037735
smoker_without_charges,gradient_boosting,none,inf,,0,fpr_group_male,0.8411214953271028
smoker_without_charges,gradient_boosting,none,inf,,0,group_size_female,128.0
smoker_without_charges,gradient_boosting,none,inf,,0,group_size_male,140.0
smoker_without_charges,neural,none,inf,,0,roc_auc,0.5421254801536491
smoker_without_charges,neural,none,inf,,0,pr_auc,0.23649912394392514
smoker_without_charges,neural,none,inf,,0,accuracy,0.27238805970149255
smoker_without_charges,neural,none,inf,,0,precision,0.21544715447154472
smoker_without_charges,neural,none,inf,,0,recall,0.9636363636363636
smoker_without_charges,neural,none,inf,,0,f1,0.3521594684385382
smoker_without_charges,neural,none,inf,,0,macro_f1,0.2611861171979925
smoker_without_charges,neural,none,inf,,0,brier,0.16331972181797028
smoker_without_charges,neural,none,inf,,0,ece,0.04362835662800875
smoker_without_charges,neural,none,inf,,0,threshold,0.13017194534665974
smoker_without_charges,neural,none,inf,,0,demographic_parity_difference,0.12700892857142854
smoker_without_charges,neural,none,inf,,0,equalized_odds_difference,0.1323399753129959
smoker_without_charges,neural,none,inf,,0,tpr_group_female,0.9090909090909091
smoker_without_charges,neural,none,inf,,0,tpr_group_male,1.0
smoker_without_charges,neural,none,inf,,0,fpr_group_female,0.839622641509434
smoker_without_charges,neural,none,inf,,0,fpr_group_male,0.9719626168224299
smoker_without_charges,neural,none,inf,,0,group_size_female,128.0
smoker_without_charges,neural,none,inf,,0,group_size_male,140.0
smoker_without_charges,neural,none,inf,,0,mia_loss_threshold_auc,0.5144524166550426
smoker_without_charges,neural,none,inf,,0,mia_tpr_at_fpr_0.01,0.009345794392523364
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,roc_auc,0.5007255655142978
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,pr_auc,0.19928659484070282
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,accuracy,0.27611940298507465
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,precision,0.20425531914893616
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,recall,0.8727272727272727
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,f1,0.3310344827586207
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,macro_f1,0.27120829828987947
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,brier,0.18860375881195068
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,ece,0.1545436152649275
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,threshold,0.014229668000123308
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,demographic_parity_difference,0.1830357142857143
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,equalized_odds_difference,0.24242424242424243
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,tpr_group_female,0.7272727272727273
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,tpr_group_male,0.9696969696969697
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,fpr_group_female,0.7924528301886793
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,fpr_group_male,0.9626168224299065
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,group_size_female,128.0
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,group_size_male,140.0
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,mia_loss_threshold_auc,0.48042570442181615
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,mia_tpr_at_fpr_0.01,0.014018691588785047
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,achieved_epsilon,0.4926042171759174
smoker_without_charges,dpsgd,dpsgd,0.4926042171759174,1e-05,0,noise_multiplier,11.5625
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,roc_auc,0.5397353819889031
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,pr_auc,0.2457817799760475
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,accuracy,0.26119402985074625
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,precision,0.21052631578947367
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,recall,0.9454545454545454
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,f1,0.3443708609271523
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,macro_f1,0.24910850738665308
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,brier,0.18030722439289093
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,ece,0.13159718281770152
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,threshold,0.029220532298312715
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,demographic_parity_difference,0.1640625
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,equalized_odds_difference,0.16981132075471694
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,tpr_group_female,0.8636363636363636
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,tpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,fpr_group_female,0.8301886792452831
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,fpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,group_size_female,128.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,group_size_male,140.0
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,mia_loss_threshold_auc,0.5112223636490445
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,mia_tpr_at_fpr_0.01,0.008177570093457943
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,achieved_epsilon,1.9979365212033011
smoker_without_charges,dpsgd,dpsgd,1.9979365212033011,1e-05,0,noise_multiplier,3.37890625
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,roc_auc,0.544857020913359
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,pr_auc,0.27817701238998116
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,accuracy,0.25
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,precision,0.2056451612903226
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,recall,0.9272727272727272
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,f1,0.33663366336633666
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,macro_f1,0.23698635958016404
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,brier,0.17853060364723206
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,ece,0.1263523303570031
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,threshold,0.03586360166345409
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,demographic_parity_difference,0.15625
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,equalized_odds_difference,0.18181818181818177
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,tpr_group_female,0.8181818181818182
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,tpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,fpr_group_female,0.8490566037735849
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,fpr_group_male,1.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,group_size_female,128.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,group_size_male,140.0
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,mia_loss_threshold_auc,0.5109433847119542
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,mia_tpr_at_fpr_0.01,0.005841121495327103
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,achieved_epsilon,5.996399562124039
smoker_without_charges,dpsgd,dpsgd,5.996399562124039,1e-05,0,noise_multiplier,1.483154296875
smoker_without_charges,dummy,none,inf,,1,roc_auc,0.5
smoker_without_charges,dummy,none,inf,,1,pr_auc,0.20522388059701493
smoker_without_charges,dummy,none,inf,,1,accuracy,0.20522388059701493
smoker_without_charges,dummy,none,inf,,1,precision,0.20522388059701493
smoker_without_charges,dummy,none,inf,,1,recall,1.0
smoker_without_charges,dummy,none,inf,,1,f1,0.34055727554179566
smoker_without_charges,dummy,none,inf,,1,macro_f1,0.17027863777089783
smoker_without_charges,dummy,none,inf,,1,brier,0.16310765507122435
smoker_without_charges,dummy,none,inf,,1,ece,0.000784628260566328
smoker_without_charges,dummy,none,inf,,1,threshold,0.204439
smoker_without_charges,dummy,none,inf,,1,demographic_parity_difference,0.0
smoker_without_charges,dummy,none,inf,,1,equalized_odds_difference,0.0
smoker_without_charges,dummy,none,inf,,1,tpr_group_female,1.0
smoker_without_charges,dummy,none,inf,,1,tpr_group_male,1.0
smoker_without_charges,dummy,none,inf,,1,fpr_group_female,1.0
smoker_without_charges,dummy,none,inf,,1,fpr_group_male,1.0
smoker_without_charges,dummy,none,inf,,1,group_size_female,141.0
smoker_without_charges,dummy,none,inf,,1,group_size_male,127.0
smoker_without_charges,logistic,none,inf,,1,roc_auc,0.47878787878787876
smoker_without_charges,logistic,none,inf,,1,pr_auc,0.19848141873157038
smoker_without_charges,logistic,none,inf,,1,accuracy,0.4253731343283582
smoker_without_charges,logistic,none,inf,,1,precision,0.2
smoker_without_charges,logistic,none,inf,,1,recall,0.6
smoker_without_charges,logistic,none,inf,,1,f1,0.3
smoker_without_charges,logistic,none,inf,,1,macro_f1,0.4063291139240506
smoker_without_charges,logistic,none,inf,,1,brier,0.16833838482739757
smoker_without_charges,logistic,none,inf,,1,ece,0.064621400238253
smoker_without_charges,logistic,none,inf,,1,threshold,0.17843297487437187
smoker_without_charges,logistic,none,inf,,1,demographic_parity_difference,0.610766739263975
smoker_without_charges,logistic,none,inf,,1,equalized_odds_difference,0.7333333333333334
smoker_without_charges,logistic,none,inf,,1,tpr_group_female,0.2
smoker_without_charges,logistic,none,inf,,1,tpr_group_male,0.9333333333333333
smoker_without_charges,logistic,none,inf,,1,fpr_group_female,0.35344827586206895
smoker_without_charges,logistic,none,inf,,1,fpr_group_male,0.9381443298969072
smoker_without_charges,logistic,none,inf,,1,group_size_female,141.0
smoker_without_charges,logistic,none,inf,,1,group_size_male,127.0
smoker_without_charges,svm,none,inf,,1,roc_auc,0.485872812633376
smoker_without_charges,svm,none,inf,,1,pr_auc,0.20299663814679536
smoker_without_charges,svm,none,inf,,1,accuracy,0.23880597014925373
smoker_without_charges,svm,none,inf,,1,precision,0.20784313725490197
smoker_without_charges,svm,none,inf,,1,recall,0.9636363636363636
smoker_without_charges,svm,none,inf,,1,f1,0.3419354838709677
smoker_without_charges,svm,none,inf,,1,macro_f1,0.21964030830716527
smoker_without_charges,svm,none,inf,,1,brier,0.16299696569142447
smoker_without_charges,svm,none,inf,,1,ece,0.013448990290084128
smoker_without_charges,svm,none,inf,,1,threshold,0.19134883417085427
smoker_without_charges,svm,none,inf,,1,demographic_parity_difference,0.04729993857150838
smoker_without_charges,svm,none,inf,,1,equalized_odds_difference,0.07589761820120866
smoker_without_charges,svm,none,inf,,1,tpr_group_female,1.0
smoker_without_charges,svm,none,inf,,1,tpr_group_male,0.9333333333333333
smoker_without_charges,svm,none,inf,,1,fpr_group_female,0.9137931034482759
smoker_without_charges,svm,none,inf,,1,fpr_group_male,0.9896907216494846
smoker_without_charges,svm,none,inf,,1,group_size_female,141.0
smoker_without_charges,svm,none,inf,,1,group_size_male,127.0
smoker_without_charges,gradient_boosting,none,inf,,1,roc_auc,0.4944088775074691
smoker_without_charges,gradient_boosting,none,inf,,1,pr_auc,0.20154317771743765
